id,commentary_id,commentary_key,translation,language
678,3708,3.2.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
679,3708,3.2.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
680,3719,3.2.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
681,3719,3.2.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
682,3730,3.2.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
683,3730,3.2.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
684,3741,3.2.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
685,3741,3.2.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
686,3752,3.2.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
687,3752,3.2.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
688,3763,3.2.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
689,3763,3.2.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
690,3774,3.2.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
691,3774,3.2.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
692,3785,3.2.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
693,3785,3.2.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
694,3796,3.2.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
695,3796,3.2.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
696,3807,3.2.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
697,3807,3.2.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
698,3818,3.2.24_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
699,3818,3.2.24_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
700,3829,3.2.25_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
701,3829,3.2.25_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
702,3840,3.2.26_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
703,3840,3.2.26_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
704,3851,3.2.27_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
705,3851,3.2.27_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
706,3862,3.2.28_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
707,3862,3.2.28_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
708,3873,3.2.29_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
709,3873,3.2.29_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
710,3884,3.2.30_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
711,3884,3.2.30_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
712,3895,3.2.31_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
713,3895,3.2.31_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
714,3906,3.2.32_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
715,3906,3.2.32_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
716,3917,3.2.33_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
717,3917,3.2.33_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
718,3928,3.2.34_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
719,3928,3.2.34_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
720,3939,3.2.35_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
721,3939,3.2.35_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
722,3950,3.2.36_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
723,3950,3.2.36_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
724,3961,3.2.37_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
725,3961,3.2.37_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
726,3972,3.2.38_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
727,3972,3.2.38_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
728,3983,3.2.39_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
729,3983,3.2.39_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
730,3994,3.2.40_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
731,3994,3.2.40_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
732,4005,3.2.41_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
733,4005,3.2.41_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
734,4016,3.2.42_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
735,4016,3.2.42_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
736,4027,3.3.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
737,4027,3.3.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
738,4038,3.3.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
739,4038,3.3.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
740,4049,3.3.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
741,4049,3.3.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
742,4060,3.3.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
743,4060,3.3.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
744,4071,3.3.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
745,4071,3.3.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
746,4082,3.3.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
747,4082,3.3.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
748,4093,3.3.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
749,4093,3.3.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
750,4104,3.3.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
751,4104,3.3.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
752,4115,3.3.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
753,4115,3.3.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
754,4126,3.3.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
755,4126,3.3.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
756,4137,3.3.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
757,4137,3.3.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
758,4148,3.3.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
759,4148,3.3.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
760,4159,3.3.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
761,4159,3.3.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
762,4170,3.3.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
763,4170,3.3.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
764,4181,3.3.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
765,4181,3.3.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
766,4192,3.3.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
767,4192,3.3.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
768,4203,3.3.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
769,4203,3.3.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
770,4214,3.3.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
771,4214,3.3.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
772,4225,3.3.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
773,4225,3.3.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
774,4236,3.3.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
775,4236,3.3.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
776,4247,3.3.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
777,4247,3.3.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
778,4258,3.3.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
779,4258,3.3.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
780,4269,3.3.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
781,4269,3.3.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
782,4280,3.3.24_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
783,4280,3.3.24_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
784,4291,3.3.25_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
785,4291,3.3.25_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
786,4302,3.3.26_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
787,4302,3.3.26_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
788,4313,3.3.27_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
789,4313,3.3.27_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
790,4324,3.3.28_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
791,4324,3.3.28_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
792,4335,3.3.29_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
793,4335,3.3.29_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
794,4346,3.3.30_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
795,4346,3.3.30_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
796,4357,3.3.31_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
797,4357,3.3.31_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
798,4368,3.3.32_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
799,4368,3.3.32_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
800,4379,3.3.33_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
801,4379,3.3.33_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
802,4390,3.3.34_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
803,4390,3.3.34_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
804,4401,3.3.35_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
805,4401,3.3.35_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
806,4412,3.3.36_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
807,4412,3.3.36_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
808,4423,3.3.37_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
809,4423,3.3.37_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
810,4434,3.3.38_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
811,4434,3.3.38_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
812,4445,3.3.40_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
813,4445,3.3.40_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
814,4456,3.3.41_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
815,4456,3.3.41_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
816,4467,3.3.42_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
817,4467,3.3.42_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
818,4478,3.3.43_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
819,4478,3.3.43_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
820,4489,3.3.44_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
821,4489,3.3.44_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
822,4500,3.3.45_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
823,4500,3.3.45_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
824,4511,3.3.46_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
825,4511,3.3.46_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
826,4522,3.3.47_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
827,4522,3.3.47_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
828,4533,3.3.48_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
829,4533,3.3.48_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
830,4544,3.3.49_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
831,4544,3.3.49_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
832,4555,3.3.50_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
833,4555,3.3.50_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
834,4566,3.3.51_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
835,4566,3.3.51_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
836,4577,3.3.52_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
837,4577,3.3.52_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
838,4588,3.3.53_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
839,4588,3.3.53_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
840,4599,3.3.54_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
841,4599,3.3.54_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
842,4610,3.3.55_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
843,4610,3.3.55_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
844,4621,3.3.56_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
845,4621,3.3.56_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
